Time,C4,C12,RLU,OD,RLU_OD,Phase
1,0,0.5,45,0.113,398.230088495575,followup
1,0,1,352,0.168,2095.23809523809,initial
1,0,1,434,0.159,2729.55974842767,initial
1,0,1,386,0.161,2397.51552795031,initial
1,0,1,367,0.162,2265.43209876543,initial
1,0,1,388,0.179,2167.59776536313,initial
1,0,2,431,0.174,2477.01149425287,initial
1,0,2,345,0.174,1982.75862068966,initial
1,0,2,358,0.172,2081.39534883721,initial
1,0,2,376,0.176,2136.36363636364,initial
1,0,2,386,0.18,2144.44444444444,initial
1,0,3,437,0.184,2375,initial
1,0,3,445,0.183,2431.69398907104,initial
1,0,3,463,0.189,2449.73544973545,initial
1,0,3,438,0.19,2305.26315789474,initial
1,0,3,457,0.178,2567.41573033708,initial
1,0,4,488,0.169,2887.57396449704,initial
1,0,4,423,0.165,2563.63636363636,initial
1,0,4,401,0.167,2401.19760479042,initial
1,0,4,369,0.165,2236.36363636364,initial
1,0,4,404,0.163,2478.52760736196,initial
1,0,5,449,0.177,2536.72316384181,initial
1,0,5,473,0.177,2672.31638418079,initial
1,0,5,465,0.189,2460.31746031746,initial
1,0,5,439,0.185,2372.97297297297,initial
1,0,5,492,0.2,2460,initial
1,0.02,0,10,0.114,87.719298245614,followup
1,0.02,0,11,0.122,90.1639344262295,followup
1,0.02,0,19,0.117,162.393162393162,followup
1,0.02,0,15,0.119,126.050420168067,followup
1,0.02,0,20,0.118,169.491525423729,followup
1,0.02,0,14,0.119,117.647058823529,followup
1,0.02,0.02,19,0.116,163.793103448276,followup
1,0.02,0.02,15,0.116,129.310344827586,followup
1,0.02,0.02,17,0.116,146.551724137931,followup
1,0.02,0.02,15,0.117,128.205128205128,followup
1,0.02,0.02,17,0.117,145.299145299145,followup
1,0.02,0.02,21,0.114,184.210526315789,followup
1,0.02,0.05,18,0.121,148.760330578512,followup
1,0.02,0.05,27,0.12,225,followup
1,0.02,0.05,35,0.12,291.666666666667,followup
1,0.02,0.05,34,0.118,288.135593220339,followup
1,0.02,0.05,28,0.119,235.294117647059,followup
1,0.02,0.05,29,0.118,245.762711864407,followup
1,0.02,0.1,22,0.123,178.861788617886,followup
1,0.02,0.1,27,0.119,226.890756302521,followup
1,0.02,0.1,28,0.121,231.404958677686,followup
1,0.02,0.1,27,0.121,223.140495867769,followup
1,0.02,0.1,23,0.124,185.483870967742,followup
1,0.02,0.1,30,0.117,256.410256410256,followup
1,0.02,0.2,59,0.125,472,followup
1,0.02,0.2,59,0.132,446.969696969697,followup
1,0.02,0.2,48,0.131,366.412213740458,followup
1,0.02,0.2,41,0.128,320.3125,followup
1,0.02,0.2,51,0.128,398.4375,followup
1,0.02,0.2,50,0.136,367.647058823529,followup
1,0.02,0.5,60,0.121,495.867768595041,followup
1,0.02,0.5,67,0.127,527.55905511811,followup
1,0.02,0.5,56,0.127,440.944881889764,followup
1,0.02,0.5,45,0.129,348.837209302326,followup
1,0.02,0.5,55,0.127,433.070866141732,followup
1,0.02,0.5,49,0.121,404.95867768595,followup
1,0.05,0,17,0.114,149.122807017544,followup
1,0.05,0,12,0.116,103.448275862069,followup
1,0.05,0,16,0.116,137.931034482759,followup
1,0.05,0,19,0.117,162.393162393162,followup
1,0.05,0,17,0.12,141.666666666667,followup
1,0.05,0,20,0.118,169.491525423729,followup
1,0.05,0.02,12,0.117,102.564102564103,followup
1,0.05,0.02,12,0.117,102.564102564103,followup
1,0.05,0.02,14,0.117,119.65811965812,followup
1,0.05,0.02,16,0.12,133.333333333333,followup
1,0.05,0.02,15,0.118,127.118644067797,followup
1,0.05,0.02,22,0.12,183.333333333333,followup
1,0.05,0.05,26,0.114,228.070175438596,followup
1,0.05,0.05,27,0.119,226.890756302521,followup
1,0.05,0.05,29,0.12,241.666666666667,followup
1,0.05,0.05,27,0.12,225,followup
1,0.05,0.05,34,0.121,280.99173553719,followup
1,0.05,0.05,27,0.122,221.311475409836,followup
1,0.05,0.1,26,0.123,211.382113821138,followup
1,0.05,0.1,33,0.123,268.292682926829,followup
1,0.05,0.1,27,0.122,221.311475409836,followup
1,0.05,0.1,33,0.123,268.292682926829,followup
1,0.05,0.1,24,0.121,198.347107438017,followup
1,0.05,0.1,34,0.122,278.688524590164,followup
1,0.05,0.2,52,0.13,400,followup
1,0.05,0.2,58,0.13,446.153846153846,followup
1,0.05,0.2,53,0.132,401.515151515152,followup
1,0.05,0.2,55,0.13,423.076923076923,followup
1,0.05,0.2,45,0.125,360,followup
1,0.05,0.2,50,0.129,387.596899224806,followup
1,0.05,0.5,50,0.121,413.223140495868,followup
1,0.05,0.5,37,0.126,293.650793650794,followup
1,0.05,0.5,53,0.129,410.852713178295,followup
1,0.05,0.5,53,0.133,398.496240601504,followup
1,0.05,0.5,61,0.133,458.646616541353,followup
1,0.05,0.5,64,0.121,528.925619834711,followup
1,0.1,0,61,0.168,363.095238095238,initial
1,0.1,0,53,0.169,313.609467455621,initial
1,0.1,0,48,0.169,284.023668639053,initial
1,0.1,0,67,0.174,385.057471264368,initial
1,0.1,0,65,0.173,375.722543352601,initial
1,0.1,0,13,0.115,113.04347826087,followup
1,0.1,0,17,0.118,144.067796610169,followup
1,0.1,0,17,0.113,150.442477876106,followup
1,0.1,0,9,0.114,78.9473684210526,followup
1,0.1,0,17,0.112,151.785714285714,followup
1,0.1,0,11,0.12,91.6666666666667,followup
1,0.1,0.02,10,0.129,77.5193798449612,followup
1,0.1,0.02,19,0.117,162.393162393162,followup
1,0.1,0.02,21,0.118,177.966101694915,followup
1,0.1,0.02,15,0.119,126.050420168067,followup
1,0.1,0.02,22,0.119,184.873949579832,followup
1,0.1,0.02,16,0.114,140.350877192982,followup
1,0.1,0.05,30,0.116,258.620689655172,followup
1,0.1,0.05,35,0.115,304.347826086957,followup
1,0.1,0.05,31,0.132,234.848484848485,followup
1,0.1,0.05,23,0.121,190.082644628099,followup
1,0.1,0.05,23,0.119,193.27731092437,followup
1,0.1,0.05,25,0.123,203.252032520325,followup
1,0.1,0.1,294,0.173,1699.42196531792,initial
1,0.1,0.1,283,0.172,1645.3488372093,initial
1,0.1,0.1,318,0.176,1806.81818181818,initial
1,0.1,0.1,345,0.181,1906.0773480663,initial
1,0.1,0.1,343,0.186,1844.08602150538,initial
1,0.1,0.1,26,0.125,208,followup
1,0.1,0.1,37,0.125,296,followup
1,0.1,0.1,28,0.121,231.404958677686,followup
1,0.1,0.1,28,0.123,227.642276422764,followup
1,0.1,0.1,35,0.121,289.256198347107,followup
1,0.1,0.1,27,0.121,223.140495867769,followup
1,0.1,0.2,75,0.136,551.470588235294,followup
1,0.1,0.2,60,0.133,451.127819548872,followup
1,0.1,0.2,52,0.13,400,followup
1,0.1,0.2,75,0.128,585.9375,followup
1,0.1,0.2,47,0.122,385.245901639344,followup
1,0.1,0.2,56,0.13,430.769230769231,followup
1,0.1,0.5,457,0.174,2626.4367816092,initial
1,0.1,0.5,398,0.174,2287.35632183908,initial
1,0.1,0.5,397,0.17,2335.29411764706,initial
1,0.1,0.5,388,0.168,2309.52380952381,initial
1,0.1,0.5,378,0.171,2210.52631578947,initial
1,0.1,0.5,59,0.126,468.253968253968,followup
1,0.1,0.5,58,0.124,467.741935483871,followup
1,0.1,0.5,49,0.125,392,followup
1,0.1,0.5,56,0.126,444.444444444444,followup
1,0.1,0.5,59,0.129,457.364341085271,followup
1,0.1,0.5,49,0.133,368.421052631579,followup
1,0.1,1,409,0.171,2391.81286549708,initial
1,0.1,1,430,0.174,2471.26436781609,initial
1,0.1,1,426,0.176,2420.45454545455,initial
1,0.1,1,453,0.181,2502.76243093923,initial
1,0.1,1,483,0.187,2582.88770053476,initial
1,0.1,2,597,0.162,3685.18518518519,initial
1,0.1,2,522,0.178,2932.58426966292,initial
1,0.1,2,449,0.173,2595.37572254335,initial
1,0.1,2,457,0.17,2688.23529411765,initial
1,0.1,2,421,0.168,2505.95238095238,initial
1,0.1,3,479,0.171,2801.16959064327,initial
1,0.1,3,440,0.172,2558.13953488372,initial
1,0.1,3,521,0.178,2926.96629213483,initial
1,0.1,3,522,0.178,2932.58426966292,initial
1,0.1,3,609,0.179,3402.23463687151,initial
1,0.1,4,691,0.149,4637.58389261745,initial
1,0.1,4,620,0.149,4161.07382550336,initial
1,0.1,4,564,0.148,3810.81081081081,initial
1,0.1,4,583,0.149,3912.75167785235,initial
1,0.1,4,559,0.151,3701.98675496689,initial
1,0.1,5,579,0.149,3885.90604026846,initial
1,0.1,5,580,0.157,3694.26751592357,initial
1,0.1,5,589,0.168,3505.95238095238,initial
1,0.1,5,660,0.17,3882.35294117647,initial
1,0.1,5,652,0.177,3683.61581920904,initial
1,0.2,0,17,0.118,144.067796610169,followup
1,0.2,0,16,0.113,141.592920353982,followup
1,0.2,0,14,0.115,121.739130434783,followup
1,0.2,0,15,0.113,132.743362831858,followup
1,0.2,0,18,0.116,155.172413793103,followup
1,0.2,0,15,0.121,123.96694214876,followup
1,0.2,0.02,16,0.12,133.333333333333,followup
1,0.2,0.02,22,0.116,189.655172413793,followup
1,0.2,0.02,19,0.115,165.217391304348,followup
1,0.2,0.02,15,0.121,123.96694214876,followup
1,0.2,0.02,26,0.117,222.222222222222,followup
1,0.2,0.02,14,0.117,119.65811965812,followup
1,0.2,0.05,41,0.118,347.457627118644,followup
1,0.2,0.05,32,0.125,256,followup
1,0.2,0.05,32,0.125,256,followup
1,0.2,0.05,27,0.126,214.285714285714,followup
1,0.2,0.05,28,0.122,229.508196721311,followup
1,0.2,0.05,21,0.123,170.731707317073,followup
1,0.2,0.1,21,0.125,168,followup
1,0.2,0.1,28,0.121,231.404958677686,followup
1,0.2,0.1,31,0.121,256.198347107438,followup
1,0.2,0.1,24,0.123,195.121951219512,followup
1,0.2,0.1,32,0.123,260.162601626016,followup
1,0.2,0.1,25,0.122,204.918032786885,followup
1,0.2,0.2,61,0.134,455.223880597015,followup
1,0.2,0.2,71,0.127,559.055118110236,followup
1,0.2,0.2,54,0.132,409.090909090909,followup
1,0.2,0.2,53,0.133,398.496240601504,followup
1,0.2,0.2,42,0.128,328.125,followup
1,0.2,0.2,64,0.134,477.611940298507,followup
1,0.2,0.5,46,0.125,368,followup
1,0.2,0.5,50,0.12,416.666666666667,followup
1,0.2,0.5,47,0.12,391.666666666667,followup
1,0.2,0.5,54,0.123,439.024390243902,followup
1,0.2,0.5,58,0.124,467.741935483871,followup
1,0.2,0.5,48,0.121,396.694214876033,followup
1,0.5,0,81,0.169,479.289940828402,initial
1,0.5,0,83,0.183,453.551912568306,initial
1,0.5,0,76,0.185,410.810810810811,initial
1,0.5,0,81,0.192,421.875,initial
1,0.5,0,82,0.184,445.652173913043,initial
1,0.5,0,12,0.113,106.194690265487,followup
1,0.5,0,26,0.121,214.876033057851,followup
1,0.5,0,24,0.116,206.896551724138,followup
1,0.5,0,21,0.119,176.470588235294,followup
1,0.5,0,23,0.116,198.275862068965,followup
1,0.5,0,21,0.112,187.5,followup
1,0.5,0.02,10,0.116,86.2068965517241,followup
1,0.5,0.02,19,0.112,169.642857142857,followup
1,0.5,0.02,19,0.113,168.141592920354,followup
1,0.5,0.02,20,0.116,172.413793103448,followup
1,0.5,0.02,24,0.119,201.680672268908,followup
1,0.5,0.02,16,0.116,137.931034482759,followup
1,0.5,0.05,22,0.118,186.440677966102,followup
1,0.5,0.05,36,0.12,300,followup
1,0.5,0.05,45,0.126,357.142857142857,followup
1,0.5,0.05,36,0.126,285.714285714286,followup
1,0.5,0.05,28,0.122,229.508196721311,followup
1,0.5,0.05,28,0.125,224,followup
1,0.5,0.1,500,0.187,2673.79679144385,initial
1,0.5,0.1,461,0.175,2634.28571428571,initial
1,0.5,0.1,528,0.17,3105.88235294118,initial
1,0.5,0.1,473,0.176,2687.5,initial
1,0.5,0.1,511,0.161,3173.91304347826,initial
1,0.5,0.1,25,0.13,192.307692307692,followup
1,0.5,0.1,41,0.117,350.42735042735,followup
1,0.5,0.1,32,0.118,271.186440677966,followup
1,0.5,0.1,32,0.117,273.504273504273,followup
1,0.5,0.1,18,0.118,152.542372881356,followup
1,0.5,0.1,26,0.12,216.666666666667,followup
1,0.5,0.2,66,0.132,500,followup
1,0.5,0.2,60,0.126,476.190476190476,followup
1,0.5,0.2,72,0.132,545.454545454545,followup
1,0.5,0.2,53,0.123,430.894308943089,followup
1,0.5,0.2,60,0.121,495.867768595041,followup
1,0.5,0.2,55,0.124,443.548387096774,followup
1,0.5,0.5,513,0.186,2758.06451612903,initial
1,0.5,0.5,494,0.182,2714.28571428571,initial
1,0.5,0.5,502,0.188,2670.21276595745,initial
1,0.5,0.5,502,0.192,2614.58333333333,initial
1,0.5,0.5,491,0.187,2625.66844919786,initial
1,0.5,0.5,69,0.131,526.717557251908,followup
1,0.5,0.5,64,0.117,547.008547008547,followup
1,0.5,0.5,52,0.113,460.176991150442,followup
1,0.5,0.5,43,0.118,364.406779661017,followup
1,0.5,0.5,73,0.124,588.709677419355,followup
1,0.5,0.5,47,0.121,388.429752066116,followup
1,0.5,1,490,0.186,2634.40860215054,initial
1,0.5,1,476,0.183,2601.09289617486,initial
1,0.5,1,510,0.181,2817.67955801105,initial
1,0.5,1,535,0.179,2988.82681564246,initial
1,0.5,1,613,0.187,3278.07486631016,initial
1,0.5,2,639,0.181,3530.38674033149,initial
1,0.5,2,573,0.179,3201.11731843575,initial
1,0.5,2,556,0.182,3054.94505494505,initial
1,0.5,2,537,0.185,2902.7027027027,initial
1,0.5,2,572,0.183,3125.68306010929,initial
1,0.5,3,610,0.195,3128.20512820513,initial
1,0.5,3,617,0.196,3147.95918367347,initial
1,0.5,3,655,0.197,3324.8730964467,initial
1,0.5,3,621,0.194,3201.03092783505,initial
1,0.5,3,686,0.188,3648.93617021277,initial
1,0.5,4,672,0.178,3775.2808988764,initial
1,0.5,4,589,0.183,3218.57923497268,initial
1,0.5,4,570,0.183,3114.75409836066,initial
1,0.5,4,581,0.185,3140.54054054054,initial
1,0.5,4,574,0.181,3171.27071823204,initial
1,0.5,5,583,0.181,3220.99447513812,initial
1,0.5,5,529,0.183,2890.71038251366,initial
1,0.5,5,551,0.186,2962.36559139785,initial
1,0.5,5,547,0.182,3005.49450549451,initial
1,0.5,5,649,0.181,3585.63535911602,initial
1,1,0,92,0.189,486.772486772487,initial
1,1,0,81,0.19,426.315789473684,initial
1,1,0,69,0.19,363.157894736842,initial
1,1,0,82,0.188,436.170212765957,initial
1,1,0,73,0.184,396.739130434783,initial
1,1,0.1,401,0.182,2203.2967032967,initial
1,1,0.1,409,0.18,2272.22222222222,initial
1,1,0.1,408,0.182,2241.75824175824,initial
1,1,0.1,415,0.185,2243.24324324324,initial
1,1,0.1,453,0.179,2530.72625698324,initial
1,1,0.5,592,0.181,3270.7182320442,initial
1,1,0.5,490,0.186,2634.40860215054,initial
1,1,0.5,431,0.187,2304.8128342246,initial
1,1,0.5,470,0.185,2540.54054054054,initial
1,1,0.5,474,0.183,2590.16393442623,initial
1,1,1,468,0.183,2557.37704918033,initial
1,1,1,479,0.181,2646.40883977901,initial
1,1,1,484,0.179,2703.91061452514,initial
1,1,1,530,0.18,2944.44444444444,initial
1,1,1,613,0.183,3349.72677595628,initial
1,1,2,665,0.175,3800,initial
1,1,2,540,0.183,2950.81967213115,initial
1,1,2,540,0.203,2660.09852216749,initial
1,1,2,574,0.183,3136.61202185792,initial
1,1,2,548,0.181,3027.62430939227,initial
1,1,3,520,0.181,2872.92817679558,initial
1,1,3,542,0.182,2978.02197802198,initial
1,1,3,599,0.182,3291.20879120879,initial
1,1,3,563,0.18,3127.77777777778,initial
1,1,3,739,0.189,3910.05291005291,initial
1,1,4,790,0.147,5374.14965986395,initial
1,1,4,771,0.169,4562.13017751479,initial
1,1,4,752,0.17,4423.52941176471,initial
1,1,4,706,0.173,4080.92485549133,initial
1,1,4,697,0.168,4148.80952380952,initial
1,1,5,736,0.166,4433.73493975904,initial
1,1,5,691,0.169,4088.7573964497,initial
1,1,5,735,0.173,4248.5549132948,initial
1,1,5,766,0.18,4255.55555555556,initial
1,1,5,826,0.167,4946.10778443114,initial
1,2,0,111,0.149,744.96644295302,initial
1,2,0,96,0.165,581.818181818182,initial
1,2,0,87,0.171,508.771929824561,initial
1,2,0,92,0.172,534.883720930233,initial
1,2,0,90,0.164,548.780487804878,initial
1,2,0.1,520,0.163,3190.18404907975,initial
1,2,0.1,554,0.171,3239.76608187134,initial
1,2,0.1,567,0.171,3315.78947368421,initial
1,2,0.1,547,0.168,3255.95238095238,initial
1,2,0.1,579,0.176,3289.77272727273,initial
1,2,0.5,601,0.177,3395.4802259887,initial
1,2,0.5,537,0.191,2811.51832460733,initial
1,2,0.5,540,0.195,2769.23076923077,initial
1,2,0.5,526,0.195,2697.4358974359,initial
1,2,0.5,527,0.194,2716.49484536082,initial
1,2,1,539,0.179,3011.17318435754,initial
1,2,1,480,0.181,2651.93370165746,initial
1,2,1,513,0.185,2772.97297297297,initial
1,2,1,570,0.19,3000,initial
1,2,1,649,0.188,3452.12765957447,initial
1,2,2,864,0.172,5023.25581395349,initial
1,2,2,734,0.172,4267.44186046512,initial
1,2,2,627,0.173,3624.2774566474,initial
1,2,2,652,0.179,3642.45810055866,initial
1,2,2,671,0.178,3769.66292134831,initial
1,2,3,688,0.178,3865.16853932584,initial
1,2,3,669,0.175,3822.85714285714,initial
1,2,3,671,0.181,3707.18232044199,initial
1,2,3,652,0.179,3642.45810055866,initial
1,2,3,802,0.183,4382.51366120219,initial
1,2,4,843,0.171,4929.82456140351,initial
1,2,4,700,0.176,3977.27272727273,initial
1,2,4,700,0.178,3932.58426966292,initial
1,2,4,659,0.18,3661.11111111111,initial
1,2,4,689,0.179,3849.16201117318,initial
1,2,5,701,0.18,3894.44444444444,initial
1,2,5,705,0.179,3938.54748603352,initial
1,2,5,762,0.183,4163.93442622951,initial
1,2,5,660,0.181,3646.40883977901,initial
1,2,5,837,0.182,4598.9010989011,initial
1,3,0,121,0.175,691.428571428571,initial
1,3,0,94,0.181,519.337016574586,initial
1,3,0,91,0.172,529.069767441861,initial
1,3,0,91,0.175,520,initial
1,3,0,95,0.174,545.977011494253,initial
1,3,0.1,455,0.18,2527.77777777778,initial
1,3,0.1,451,0.177,2548.02259887006,initial
1,3,0.1,481,0.18,2672.22222222222,initial
1,3,0.1,476,0.182,2615.38461538462,initial
1,3,0.1,500,0.186,2688.17204301075,initial
1,3,0.5,769,0.161,4776.39751552795,initial
1,3,0.5,624,0.17,3670.58823529412,initial
1,3,0.5,577,0.185,3118.91891891892,initial
1,3,0.5,533,0.18,2961.11111111111,initial
1,3,0.5,578,0.181,3193.37016574586,initial
1,3,1,606,0.179,3385.4748603352,initial
1,3,1,631,0.178,3544.94382022472,initial
1,3,1,542,0.178,3044.94382022472,initial
1,3,1,540,0.178,3033.70786516854,initial
1,3,1,674,0.18,3744.44444444444,initial
1,3,2,1028,0.136,7558.82352941176,initial
1,3,2,863,0.167,5167.66467065868,initial
1,3,2,793,0.171,4637.42690058479,initial
1,3,2,779,0.163,4779.14110429448,initial
1,3,2,745,0.168,4434.52380952381,initial
1,3,3,699,0.171,4087.71929824561,initial
1,3,3,696,0.172,4046.51162790698,initial
1,3,3,674,0.178,3786.51685393258,initial
1,3,3,685,0.177,3870.05649717514,initial
1,3,3,852,0.184,4630.4347826087,initial
1,3,4,1145,0.141,8120.56737588653,initial
1,3,4,1118,0.141,7929.0780141844,initial
1,3,4,1031,0.139,7417.26618705036,initial
1,3,4,948,0.15,6320,initial
1,3,4,889,0.15,5926.66666666667,initial
1,3,5,864,0.152,5684.21052631579,initial
1,3,5,907,0.168,5398.80952380952,initial
1,3,5,851,0.168,5065.47619047619,initial
1,3,5,898,0.17,5282.35294117647,initial
1,3,5,923,0.147,6278.91156462585,initial
1,4,0,127,0.149,852.348993288591,initial
1,4,0,100,0.165,606.060606060606,initial
1,4,0,113,0.16,706.25,initial
1,4,0,98,0.16,612.5,initial
1,4,0,98,0.162,604.938271604938,initial
1,4,0.1,613,0.165,3715.15151515152,initial
1,4,0.1,585,0.168,3482.14285714286,initial
1,4,0.1,622,0.177,3514.12429378531,initial
1,4,0.1,642,0.176,3647.72727272727,initial
1,4,0.1,667,0.165,4042.42424242424,initial
1,4,0.5,751,0.175,4291.42857142857,initial
1,4,0.5,687,0.181,3795.58011049724,initial
1,4,0.5,651,0.174,3741.37931034483,initial
1,4,0.5,634,0.175,3622.85714285714,initial
1,4,0.5,648,0.174,3724.13793103448,initial
1,4,1,667,0.174,3833.33333333333,initial
1,4,1,726,0.173,4196.53179190752,initial
1,4,1,687,0.171,4017.54385964912,initial
1,4,1,702,0.176,3988.63636363636,initial
1,4,1,747,0.191,3910.99476439791,initial
1,4,2,882,0.167,5281.4371257485,initial
1,4,2,818,0.173,4728.32369942197,initial
1,4,2,727,0.173,4202.31213872832,initial
1,4,2,682,0.178,3831.4606741573,initial
1,4,2,697,0.176,3960.22727272727,initial
1,4,3,763,0.178,4286.51685393258,initial
1,4,3,703,0.178,3949.43820224719,initial
1,4,3,739,0.181,4082.8729281768,initial
1,4,3,790,0.18,4388.88888888889,initial
1,4,3,849,0.187,4540.10695187166,initial
1,4,4,912,0.166,5493.97590361446,initial
1,4,4,753,0.175,4302.85714285714,initial
1,4,4,763,0.171,4461.98830409357,initial
1,4,4,742,0.18,4122.22222222222,initial
1,4,4,739,0.177,4175.14124293785,initial
1,4,5,734,0.177,4146.89265536723,initial
1,4,5,696,0.179,3888.26815642458,initial
1,4,5,721,0.182,3961.53846153846,initial
1,4,5,761,0.182,4181.31868131868,initial
1,4,5,919,0.175,5251.42857142857,initial
1,5,0,106,0.167,634.730538922156,initial
1,5,0,108,0.179,603.351955307263,initial
1,5,0,98,0.187,524.064171122995,initial
1,5,0,96,0.19,505.263157894737,initial
1,5,0,100,0.186,537.634408602151,initial
1,5,0.1,506,0.175,2891.42857142857,initial
1,5,0.1,530,0.173,3063.5838150289,initial
1,5,0.1,531,0.176,3017.04545454545,initial
1,5,0.1,511,0.176,2903.40909090909,initial
1,5,0.1,620,0.187,3315.50802139037,initial
1,5,0.5,720,0.167,4311.37724550898,initial
1,5,0.5,611,0.174,3511.49425287356,initial
1,5,0.5,616,0.173,3560.6936416185,initial
1,5,0.5,587,0.174,3373.5632183908,initial
1,5,0.5,611,0.172,3552.32558139535,initial
1,5,1,745,0.175,4257.14285714286,initial
1,5,1,786,0.194,4051.54639175258,initial
1,5,1,727,0.19,3826.31578947368,initial
1,5,1,762,0.183,4163.93442622951,initial
1,5,1,839,0.186,4510.75268817204,initial
1,5,2,908,0.172,5279.06976744186,initial
1,5,2,786,0.179,4391.06145251397,initial
1,5,2,814,0.171,4760.23391812865,initial
1,5,2,748,0.176,4250,initial
1,5,2,811,0.174,4660.91954022989,initial
1,5,3,435,0.184,2364.13043478261,initial
1,5,3,419,0.185,2264.86486486487,initial
1,5,3,424,0.186,2279.56989247312,initial
1,5,3,431,0.184,2342.39130434783,initial
1,5,3,499,0.18,2772.22222222222,initial
1,5,4,1152,0.147,7836.73469387755,initial
1,5,4,964,0.165,5842.42424242424,initial
1,5,4,959,0.165,5812.12121212121,initial
1,5,4,1027,0.167,6149.70059880239,initial
1,5,4,1088,0.162,6716.04938271605,initial
1,5,5,922,0.16,5762.5,initial
1,5,5,1006,0.164,6134.14634146341,initial
1,5,5,1038,0.178,5831.4606741573,initial
1,5,5,1033,0.175,5902.85714285714,initial
1,5,5,1133,0.165,6866.66666666667,initial
2,0,0,36,0.142,253.521126760563,initial
2,0,0,47,0.158,297.46835443038,initial
2,0,0,46,0.146,315.068493150685,initial
2,0,0,49,0.155,316.129032258065,initial
