N,C4Independent,C12Independent,C4Hierarchy,C12Hierarchy,C4Reciprocal,C12Reciprocal,C4IndependentPlus,C12IndependentPlus,C4HierarchyPlus,C12HierarchyPlus,LasBIndependent,LasBIndependentPlus,LasBHierarchy,LasBHierarchyPlus,LasBReciprocal
0.654,0.0264624562690126,0.26183257065496,1.40124061590528,0.26183257065496,1.48974788801013,0.794378509518471,0.201364704967744,0.700031006189952,1.48320516829246,0.700031006189952,3952.63644977436,14057.9784402499,14126.101923853,22575.9619171617,23657.7012557834
0.656,0.0265503398332441,0.263292572279721,1.40628112071177,0.263292572279721,1.49457698563969,0.797157862196983,0.204190030127475,0.702878027523826,1.4880650790896,0.702878027523826,3965.95789491303,14155.8443837526,14175.4668983766,22618.5229326053,23695.1654726742
0.658,0.026638268669056,0.264752881324961,1.41132003714719,0.264752881324961,1.49940635175557,0.799937592509719,0.20704520211313,0.705725083870204,1.49292499557009,0.705725083870204,3979.2842526014,14253.6177634812,14224.6680243,22660.9063087551,23732.4889583951
0.66,0.0267262428034582,0.266213493037243,1.41635738723541,0.266213493037243,1.50423598517497,0.802717697450039,0.209930042443879,0.708572174810247,1.49778491973247,0.708572174810247,3992.6154320176,14351.2804027269,14273.705926749,22703.1131778238,23769.6724919221
0.662,0.026814262263474,0.267674402758678,1.42139319264539,0.267674402758678,1.50906588472236,0.805498174043437,0.212844360845524,0.711419299931757,1.50264485353303,0.711419299931757,4005.95134358812,14448.8144073724,14322.5812320874,22745.1446626374,23806.7168469625
0.664,0.0269023270761399,0.269135605924588,1.4264274746975,0.269135605924588,1.51389604922946,0.808279019347101,0.215787955658206,0.714266458829054,1.5075047988867,0.714266458829054,4019.29189896438,14546.2021879797,14371.2945677673,22787.0018767272,23843.6227919907
0.666,0.0269904372685057,0.270597098061229,1.43146025436984,0.270597098061229,1.5187264775351,0.811060230449497,0.218760614261967,0.717113651102839,1.51236475766785,0.717113651102839,4032.63701099979,14643.4264806365,14419.8465621851,22828.6859244194,23880.3910902837
0.668,0.0270785928676345,0.272058874783591,1.43649155230433,0.272058874783591,1.52355716848521,0.813841804469956,0.221762113518199,0.719960876360074,1.51722473171118,0.719960876360074,4045.98659372745,14740.4703665131,14468.2378445418,22870.1979009244,23917.0224999574
0.67,0.0271667939006026,0.273520931793249,1.44152138881276,0.273520931793249,1.52838812093274,0.816623738558257,0.224792220224948,0.72280813421386,1.52208472281248,0.72280813421386,4059.34056233831,14837.317290087,14516.4690447097,22911.5388924255,23953.5177740012
0.672,0.0272550403944994,0.274983264876277,1.44654978388275,0.274983264876277,1.53321933373756,0.819406029894233,0.227850691584085,0.725655424283317,1.52694473272947,0.725655424283317,4072.69883315993,14933.951076003,14564.5407931025,22952.709976166,23989.8776603141
0.674,0.0273433323764279,0.276445869901231,1.4515767571835,0.276445869901231,1.53805080576647,0.82218867568737,0.230937275678301,0.728502746193467,1.53180476318253,0.728502746193467,4086.0613236357,15030.3559445457,14612.4537205512,22993.712220536,24026.1029017395
0.676,0.0274316698735039,0.27790874281717,1.45660232807154,0.27790874281717,1.54288253589306,0.824971673176419,0.234051711955968,0.731350099575119,1.5366648158555,0.731350099575119,4099.4279523046,15126.5165257077,14660.2084581839,23034.546685158,24062.1942361005
0.678,0.0275200529128569,0.279371879651751,1.46162651559632,0.279371879651751,1.54771452299769,0.827755019629012,0.23719373172189,0.734197484064764,1.54152489239639,0.734197484064764,4112.79863878138,15222.4178718472,14707.8056373104,23075.2144209716,24098.1523962346
0.68,0.0276084815216292,0.280835276509363,1.46664933850568,0.280835276509363,1.55254676596741,0.830538712341284,0.240363058632036,0.737044899304458,1.54638499441813,0.737044899304458,4126.17330373729,15318.0454689351,14755.2458893108,23115.7164703179,24133.9781100292
0.682,0.0276969557269766,0.282298929569321,1.47167081525127,0.282298929569321,1.55737926369593,0.833322748637504,0.243559409190404,0.739892344941722,1.55124512349926,0.739892344941722,4139.55186888119,15413.3852464002,14802.5298455284,23156.053867022,24169.6721004553
0.684,0.0277854755560682,0.283762835084106,1.4766909639938,0.283762835084106,1.56221201508352,0.836107125869703,0.246782493246232,0.742739820629436,1.55610528118462,0.742739820629436,4152.93425694112,15508.4235855871,14849.658137166,23196.2276364755,24205.235085603
0.686,0.027874041036086,0.285226989377652,1.48170980260829,0.285226989377652,1.56704501903697,0.838891841417321,0.250032014489838,0.745587326025736,1.56096546898606,0.745587326025736,4166.32039164634,15603.1473268506,14896.631395187,23236.238795718,24240.6677787152
0.688,0.0279626521942255,0.286691388843688,1.4867273486891,0.286691388843688,1.57187827446954,0.841676892686845,0.253307670945465,0.748434860793921,1.56582568838304,0.748434860793921,4179.71019770976,15697.5437753118,14943.4502502195,23276.0883535173,24275.9708882221
0.69,0.0280513090576953,0.288156029944114,1.49174361955495,0.288156029944114,1.57671178030091,0.844462277111467,0.256609155459592,0.751282424602349,1.57068594082337,0.751282424602349,4193.10360081072,15791.6007053125,14990.1153324639,23315.7773104494,24311.1451177754
0.692,0.0281400116537174,0.289620909207428,1.49675863225382,0.289620909207428,1.58154553545709,0.847247992150735,0.259936156183274,0.754130017124346,1.57554622772374,0.754130017124346,4206.50052757827,15885.3063636057,15036.6272716041,23355.3066589773,24346.1911662819
0.694,0.0282287600095266,0.291086023227195,1.50177240356776,0.291086023227195,1.58637953887039,0.850034035290213,0.263288357047156,0.756977638038113,1.58040655047043,0.756977638038113,4219.90090557474,15978.6494713246,15082.9866967228,23394.677383529,24381.1097279376
0.696,0.0283175541523713,0.292551368660555,1.5067849500176,0.292551368660555,1.59121378947936,0.852820404041155,0.266665438227943,0.759825287026636,1.58526691041986,0.759825287026636,4233.30466327972,16071.6192247794,15129.1942362185,23433.8904605748,24415.9014922609
0.698,0.0284063941095129,0.294016942226774,1.51179628786759,0.294016942226774,1.59604828622875,0.85560709594017,0.27006707660517,0.762672963777596,1.5901273088992,0.762672963777596,4246.71173007443,16164.2052951311,15175.250517727,23472.9468587038,24450.5671441265
0.7,0.0284952799082262,0.295482740705832,1.51680643312992,0.295482740705832,1.60088302806943,0.858394108548901,0.273492946207251,0.765520667983285,1.59498774720695,0.765520667983285,4260.12203622636,16256.3978269966,15221.1561680451,23511.8475386993,24485.1073637981
0.702,0.028584211575799,0.296948760937047,1.52181540156918,0.296948760937047,1.60571801395836,0.861181439453706,0.276942718645895,0.768368399340518,1.59984822661352,0.768368399340518,4273.53551287434,16348.1874360416,15266.9118130578,23550.593453614,24519.5228269621
0.704,0.0286731891395323,0.298414999817737,1.52682320870672,0.298414999817737,1.61055324285854,0.863969086265345,0.28041606353805,0.771216157550553,1.60470874836176,0.771216157550553,4286.95209201386,16439.5652056175,15312.5180776676,23589.185548844,24553.81420476
0.706,0.0287622126267403,0.299881454301923,1.53182986982496,0.299881454301923,1.61538871373892,0.866757046618671,0.283912648914682,0.774063942319009,1.60956931366753,0.774063942319009,4300.37170648283,16530.5226825029,15357.9755857273,23627.6247622019,24587.9821638213
0.708,0.0288512820647506,0.301348121399054,1.53683539997156,0.301348121399054,1.62022442557442,0.869545318172327,0.287432141615757,0.776911753355788,1.61442992372021,0.776911753355788,4313.79428994749,16621.0518718094,15403.2849599746,23665.9120239895,24622.0273662962
0.71,0.0289403974809037,0.302814998172776,1.54183981396357,0.302814998172776,1.62506037734582,0.872333898608445,0.290974207670927,0.779759590374994,1.61929057968324,0.779759590374994,4327.21977688876,16711.1452311108,15448.4468219705,23704.0482570698,24655.9504698877
0.712,0.0290295589025534,0.304282081739731,1.54684312639145,0.304282081739731,1.62989656803974,0.87512278563235,0.294538512665487,0.782607453094861,1.62415128269462,0.782607453094861,4340.64810258887,16800.7956638578,15493.4617920384,23742.0343769376,24689.7521278842
0.714,0.0291187663570667,0.305749369268381,1.55184535162306,0.305749369268381,1.63473299664857,0.877911976972274,0.298124722091272,0.785455341237679,1.62901203386739,0.785455341237679,4354.07920311817,16889.9965121363,15538.3304892074,23779.8712917902,24723.4329891911
0.716,0.0292080198718237,0.307216857977873,1.55684650380753,0.307216857977873,1.63956966217047,0.880701470379061,0.301732501682265,0.788303254529718,1.63387283429015,0.788303254529718,4367.5130153224,16978.7415488297,15583.0535311564,23817.5599025965,24756.9936983628
0.718,0.0292973194742177,0.308684545136922,1.56184659687907,0.308684545136922,1.64440656360926,0.883491263625896,0.305361517734733,0.791151192701158,1.63873368502753,0.791151192701158,4380.94947681006,17067.024969243,15627.6315341616,23855.1011031665,24790.4348956345
0.72,0.0293866651916552,0.310152428062735,1.56684564456077,0.310152428062735,1.64924369997443,0.886281354508018,0.309011437411808,0.793999155486024,1.64359458712063,0.793999155486024,4394.38852594018,17154.8413822453,15672.0651130453,23892.4957802188,24823.7572169534
0.722,0.0294760570515558,0.311620504119949,1.5718436603682,0.311620504119949,1.65408107028104,0.889071740842453,0.312681929032515,0.79684714262211,1.64845554158752,0.79684714262211,4407.83010181025,17242.1858009852,15716.3548811271,23929.7448134482,24856.9612940102
0.724,0.0295654950813522,0.31308877071961,1.57684065761305,0.31308877071961,1.65891867354974,0.891862420467739,0.316372662345266,0.799695153850919,1.65331654942366,0.799695153850919,4421.27414424447,17329.0536332343,15760.5014501775,23966.8490755925,24890.0477542702
0.726,0.0296549793084904,0.314557225318166,1.58183664940666,0.314557225318166,1.66375650880667,0.894653391243663,0.320083308785963,0.802543188917596,1.65817761160232,0.802543188917596,4434.72059378224,17415.440671408,15804.5054303725,24003.8094324985,24923.0172210039
0.728,0.0297445097604295,0.316025865416493,1.58683164866349,0.316025865416493,1.66859457508344,0.897444651051002,0.323813541720847,0.805391247570863,1.66303872907508,0.805391247570863,4448.16939166683,17501.3430823154,15848.3674302513,24040.6267431869,24955.8703133182
0.73,0.0298340864646417,0.317494688558946,1.59182566810451,0.317494688558946,1.67343287141709,0.900236197791258,0.327563036674327,0.808239329562958,1.66789990277217,0.808239329562958,4461.62047983437,17586.7573966819,15892.0880566746,24077.3018599176,24988.6076461865
0.732,0.0299237094486122,0.318963692332426,1.59681872026055,0.318963692332426,1.67827139685003,0.903028029386409,0.331331471542051,0.81108743464957,1.67276113360293,0.81108743464957,4475.07380090301,17671.6804984939,15935.6679147855,24113.835628253,25021.2298304792
0.734,0.0300133787398398,0.320432874365479,1.60181081747553,0.320432874365479,1.68311015043003,0.905820143778663,0.335118526789503,0.813935562589786,1.67762242245619,0.813935562589786,4488.52929816232,17756.1096142027,15979.107607972,24150.2288871216,25053.737472994
0.736,0.0301030943658358,0.321902232327415,1.60680197190976,0.321902232327415,1.68794913121014,0.908612538930199,0.338923885636478,0.816783713146027,1.68248377020069,0.816783713146027,4501.9869155629,17840.0423018324,16022.4077378305,24186.4824688805,25086.1311764858
0.738,0.0301928563541251,0.323371763927448,1.61179219554297,0.323371763927448,1.69278833824868,0.911405212822936,0.342747234227802,0.819631886083991,1.68734517768542,0.819631886083991,4515.44659770619,17923.4764400257,16065.5689041321,24222.5971993775,25118.4115396961
0.74,0.0302826647322456,0.324841466913854,1.6167815001775,0.324841466913854,1.69762777060916,0.914198163458287,0.34658826179068,0.8224800811726,1.69220664574007,0.8224800811726,4528.90828983456,18006.4102170641,16108.5917047889,24258.573898012,25150.5791573831
0.742,0.0303725195277482,0.326311339073158,1.62176989744129,0.326311339073158,1.70246742736031,0.916991388856925,0.350446660779087,0.82532829818394,1.69706817517533,0.82532829818394,4542.37193782145,18088.8421198952,16151.4767358232,24294.4133777961,25182.634620351
0.744,0.030462420768197,0.327781378229336,1.62675739879083,0.327781378229336,1.70730730757596,0.919784887058549,0.354322127005655,0.82817653689321,1.7019297667833,0.82817653689321,4555.83748816189,18170.7709231962,16194.2245913374,24330.1164454144,25214.5785154788
0.746,0.0305523684811692,0.329251582243033,1.63174401551413,0.329251582243033,1.71214741033505,0.922578656121655,0.358214359761474,0.831024797078671,1.70679142133781,0.831024797078671,4569.30488796305,18252.1956785029,16236.8358634855,24365.6839012834,25246.4114257497
0.748,0.0306423626942551,0.330721949010809,1.63672975873354,0.330721949010809,1.71698773472159,0.925372694123314,0.362123061924291,0.83387307852159,1.71165313959481,0.83387307852159,4582.77408493507,18333.1157034276,16279.3111424455,24401.1165396101,25278.1339302797
0.75,0.0307324034350582,0.332192476464397,1.64171463940855,0.332192476464397,1.7218282798246,0.928166999158944,0.366047940055556,0.836721381006191,1.71651492229267,0.836721381006191,4596.24502738205,18413.5305709905,16321.6510163942,24436.4151484506,25309.7466043466
0.752,0.030822490731195,0.33366316256998,1.64669866833861,0.33366316256998,1.72666904473807,0.930961569342091,0.369988704486797,0.839569704319607,1.72137677015255,0.839569704319607,4609.71766419319,18493.4400990863,16363.8560714819,24471.5805097671,25341.2500194178
0.754,0.030912624610295,0.335134005327485,1.65168185616574,0.335134005327485,1.73151002856097,0.933756402804216,0.373945069395793,0.842418048251827,1.72623868387868,0.842418048251827,4623.19194483415,18572.8443401021,16405.9268918094,24506.6133994851,25372.644743179
0.756,0.0310028051000009,0.336605002769898,1.65666421337726,0.336605002769898,1.73635123039715,0.936551497694479,0.377916752873015,0.845266412595652,1.73110066415876,0.845266412595652,4636.6678193385,18651.7435707064,16447.8640594055,24541.5145875498,25403.9313395622
0.758,0.0310930322279686,0.338076152962591,1.66164575030836,0.338076152962591,1.74119264935535,0.93934685217953,0.381903476978816,0.848114797146649,1.73596271166419,0.848114797146649,4650.14523829948,18730.1382818229,16489.6681542061,24576.2848379816,25435.1103687734
0.76,0.0311833060218667,0.339547454002667,1.66662647714463,0.339547454002667,1.74603428454914,0.9421424644433,0.385904967791818,0.8509632017031,1.74082482705042,0.8509632017031,4663.62415286172,18808.0291688023,16531.3397540342,24610.9249089315,25466.1823873205
0.762,0.0312736265093774,0.34101890401832,1.6716064039246,0.34101890401832,1.75087613509688,0.944938332686801,0.389920955448982,0.853811626065962,1.74568701095725,0.853811626065962,4677.10451471329,18885.4171218035,16572.8794345809,24645.4355527354,25497.1479480403
0.764,0.0313639937181955,0.342490501168211,1.6765855405422,0.342490501168211,1.75571820012173,0.947734455127919,0.393951174177781,0.856660070038821,1.75054926400914,0.856660070038821,4690.58627607781,18962.3032163943,16614.2877693872,24679.8175159686,25528.0076001265
0.766,0.0314544076760291,0.343962243640857,1.68156389674915,0.343962243640857,1.76056047875153,0.950530830001218,0.397995362320957,0.859508533427847,1.75541158681544,0.859508533427847,4704.06938970673,19038.6887043798,16655.5653298279,24714.0715394985,25558.7618891561
0.768,0.0315448684105994,0.345434129654039,1.68654148215731,0.345434129654039,1.76540297011888,0.953327455557745,0.402053262354255,0.862357016041756,1.76027397997076,0.862357016041756,4717.5538088718,19114.5750048655,16696.7126850947,24748.1983585382,25589.4113571169
0.77,0.0316353759496405,0.346906157454218,1.69151830624107,0.346906157454218,1.77024567336098,0.956124330064836,0.406124620897593,0.865205517691765,1.76513644405519,0.865205517691765,4731.03948735757,19189.96369556,16737.7304021822,24782.1987026983,25619.9565424335
0.772,0.0317259303208996,0.348378325315967,1.69649437833955,0.348378325315967,1.7750885876197,0.958921451805927,0.410209188720044,0.868054038191552,1.76999897963459,0.868054038191552,4744.52637945416,19264.8565043225,16778.6190458728,24816.0732960391,25650.3979799946
0.774,0.031816531552137,0.349850631541418,1.70146970765889,0.349850631541418,1.7799317120415,0.961718819080363,0.414306720739063,0.870902577357215,1.77486158726083,0.870902577357215,4758.01443995008,19339.2553009575,16819.3791787244,24849.8228571214,25680.7362011789
0.776,0.031907179671126,0.351323074459721,1.70644430327443,0.351323074459721,1.78477504577739,0.964516430203216,0.418416976014305,0.873751135007237,1.77972426747213,0.873751135007237,4771.5036241252,19413.1620892594,16860.0113610573,24883.4480990576,25710.9717338813
0.778,0.0319978747056529,0.352795652426514,1.71141817413285,0.352795652426514,1.78961858798291,0.967314283505104,0.42253971773644,0.876599710962442,1.78458702079321,0.876599710962442,4784.99388774389,19486.5789993075,16900.516150943,24916.9497295617,25741.1051025388
0.78,0.0320886166835172,0.354268363823405,1.71639132905431,0.354268363823405,1.79446233781812,0.970112377332005,0.426674713211289,0.879448305045961,1.78944984773565,0.879448305045961,4798.48518704821,19559.5082800121,16940.8941041936,24950.3284509987,25771.1368281566
0.782,0.0321794056325313,0.355741207057472,1.7213637767345,0.355741207057472,1.79930629444753,0.972910710045087,0.430821733839655,0.882296917083195,1.79431274879804,0.882296917083195,4811.97747875131,19631.9522919111,16981.1457743514,24983.5849604344,25801.0674283331
0.784,0.0322702415805205,0.357214180560763,1.72633552574671,0.357214180560763,1.80415045704008,0.975709280020528,0.434980555093146,0.885145546901776,1.79917572446629,0.885145546901776,4825.47072003087,19703.9135002153,17021.2717126797,25016.7199496832,25830.8974172861
0.786,0.0323611245553234,0.358687282789819,1.73130658454379,0.358687282789819,1.80899482476912,0.978508085649343,0.439150956486333,0.887994194331534,1.80403877521384,0.887994194331534,4838.9648685227,19775.3944681016,17061.2724681545,25049.7341053568,25860.6273058772
0.788,0.0324520545847913,0.360160512225204,1.73627696146013,0.360160512225204,1.81383939681237,0.981307125337219,0.443332721545519,0.890842859204463,1.80890190150191,0.890842859204463,4852.45988231449,19846.3978502494,17101.1485874565,25082.6281089115,25890.2576016375
0.79,0.0325430316967889,0.361633867371038,1.7412466647136,0.361633867371038,1.81868417235191,0.984106397504343,0.447525637774415,0.893691541354683,1.81376510377968,0.893691541354683,4865.95571993956,19916.9263866196,17140.9006149639,25115.4026366955,25919.7888087918
0.792,0.0326340559191935,0.363107346754556,1.74621570240742,0.363107346754556,1.8235291505741,0.986905900585235,0.451729496617005,0.896540240618409,1.8186283824846,0.896540240618409,4879.45234037087,19986.9828964715,17180.5290927455,25148.0583599955,25949.221428284
0.794,0.0327251272798955,0.364580948925661,1.75118408253204,0.364580948925661,1.82837433066959,0.989705633028592,0.455944093417831,0.89938895683392,1.8234917380425,0.89938895683392,4892.94970301502,20056.5702726125,17220.0345605557,25180.5959450825,25978.5559578011
0.796,0.0328162458067986,0.366054672456499,1.75615181296692,0.366054672456499,1.83321971183331,0.992505593297116,0.460169227379975,0.902237689841521,1.82835517086793,0.902237689841521,4906.44776770636,20125.6914758785,17259.4175558279,25213.016053258,26007.7928917975
0.798,0.0329074115278191,0.367528515941035,1.76111890148236,0.367528515941035,1.83806529326439,0.995305779867367,0.46440470152094,0.905086439483518,1.83321868136424,0.905086439483518,4919.94649470133,20194.349529839,17298.678613671,25245.3193408987,26036.9327215193
0.8,0.0329986244708865,0.369002477994647,1.76608535574126,0.369002477994647,1.84291107416614,0.998106191229596,0.468650322626677,0.90793520560418,1.83808226992391,0.90793520560418,4933.44584467273,20262.5475157219,17337.8182668642,25277.5064595017,26065.9759350283
0.802,0.0330898846639432,0.370476557253719,1.7710511833008,0.370476557253719,1.84775705374607,1.0009068258876,0.472905901203938,0.910783988049716,1.84294593692865,0.910783988049716,4946.94577870418,20330.2885675536,17376.8370458541,25309.5780557281,26094.9230172255
0.804,0.0331811921349446,0.371950752375252,1.77601639161418,0.371950752375252,1.85260323121579,1.00370768235856,0.477171251431169,0.913632786668238,1.84780968274968,0.913632786668238,4960.44625828469,20397.5758675085,17415.7354787509,25341.5347714474,26123.7744498748
0.806,0.033272546911859,0.373425062036479,1.78098098803224,0.373425062036479,1.85744960579104,1.00650875917289,0.481446191108121,0.916481601309735,1.85267350774787,0.916481601309735,4973.94724530328,20464.4126414628,17454.5140913266,25373.3772437806,26152.5307116267
0.808,0.0333639490226678,0.37489948493449,1.78594497980514,0.37489948493449,1.86229617669163,1.00931005487412,0.485730541604346,0.919330431826047,1.85753741227395,0.919330431826047,4987.44870204372,20530.802154747,17493.173407012,25405.106105143,26181.1922780411
0.81,0.0334553984953653,0.376374019785861,1.79090837408393,0.376374019785861,1.86714294314144,1.01211156801868,0.490024127806742,0.92217927807083,1.86240139666871,0.92217927807083,5000.95059117932,20596.7477080912,17531.7139468957,25436.7219832866,26209.7596216106
0.812,0.0335468953579587,0.3778486653263,1.79587117792212,0.3778486653263,1.87198990436835,1.01491329717584,0.494326778066302,0.925028139899533,1.86726546126317,0.925028139899533,5014.45287576787,20662.2526337577,17570.1362297226,25468.2255013425,26238.2332117831
0.814,0.0336384396384681,0.379323420310293,1.80083339827725,0.379323420310293,1.87683705960426,1.01771524092751,0.498638324144205,0.927877017169369,1.87212960637876,0.927877017169369,5027.95551924663,20727.3202918554,17608.4407718932,25499.6172778619,26266.6135149851
0.816,0.0337300313649267,0.38079828351076,1.80579504201238,0.38079828351076,1.88168440808503,1.0205173978681,0.502958601157376,0.930725909739288,1.87699383232752,0.930725909739288,5041.45848542737,20791.9540668294,17646.6280874634,25530.8979268577,26294.9009946436
0.818,0.0338216705653806,0.382273253718718,1.81075611589762,0.382273253718718,1.88653194905046,1.02331976660443,0.50728744752365,0.933574817469954,1.88185813941223,0.933574817469954,5054.96173849159,20856.1573641216,17684.6986881442,25562.0680578451,26323.0961112089
0.82,0.0339133572678887,0.383748329742953,1.81571662661154,0.383748329742953,1.89137968174427,1.02612234575554,0.511624704906637,0.936423740223712,1.88672252792662,0.936423740223712,5068.46524298573,20919.9336069947,17722.6530833028,25593.1282758817,26351.1993221765
0.822,0.034005091500523,0.3852235104097,1.82067658074264,0.3852235104097,1.89622760541409,1.02892513395257,0.515970218160408,0.93927267786457,1.89158699815553,0.93927267786457,5081.96896381648,20983.2862335158,17760.4917799627,25624.0791816076,26379.2110821093
0.824,0.0340968732913683,0.386698794562323,1.82563598479079,0.386698794562323,1.90107571931139,1.03172812983864,0.520323835274095,0.942121630258171,1.89645155037506,0.942121630258171,5095.47286624618,21046.2186936925,17798.2152828056,25654.9213712847,26407.1318426594
0.826,0.0341887026685224,0.38817418106101,1.83059484516854,0.38817418106101,1.90592402269149,1.03453133206873,0.524685407316496,0.944970597271767,1.90131618485275,0.944970597271767,5108.97691588834,21108.7344467569,17835.8240941725,25685.6554368361,26434.96205259
0.828,0.0342805796600959,0.389649668782471,1.83555316820254,0.389649668782471,1.91077251481354,1.03733473930949,0.529054788380762,0.947819578774199,1.90618090184771,0.947819578774199,5122.48107870313,21170.8369585922,17873.3187140659,25716.2819658842,26462.7021577962
0.83,0.0343725042942125,0.39112525661964,1.84051096013489,0.39112525661964,1.91562119494045,1.04013835023919,0.533431835529259,0.950668574635867,1.91104570161082,0.950668574635867,5135.98532099303,21232.5296992949,17910.6996401521,25746.8015417896,26490.3526013275
0.832,0.0344644765990085,0.392600943481391,1.8454682271244,0.392600943481391,1.92047006233893,1.04294216354754,0.537816408738654,0.953517584728715,1.91591058438483,0.953517584728715,5149.48960939851,21293.8161408705,17947.9673677634,25777.2147436884,26517.913823408
0.834,0.0345564966026333,0.394076728292249,1.8504249752479,0.394076728292249,1.9253191162794,1.04574617793558,0.542208370845311,0.956366608926201,1.92077555040454,0.956366608926201,5162.99391089382,21354.699755054,17985.1223899013,25807.5221465301,26545.3862614577
0.836,0.0346485643332492,0.395552609992117,1.85538121050155,0.395552609992117,1.930168356036,1.04855039211556,0.546607587491042,0.959215647103278,1.92564059989696,0.959215647103278,5176.4981927828,21415.1840112528,18022.1651972398,25837.7243211146,26572.7703501137
0.838,0.0347406798190314,0.397028587536003,1.86033693880203,0.397028587536003,1.93501778088659,1.05135480481082,0.551013927069268,0.962064699136374,1.93050573308143,0.962064699136374,5190.00242269475,21475.2723746063,18059.0962781284,25867.8218341288,26600.0665212506
0.84,0.0348328430881678,0.398504659893756,1.86529216598779,0.398504659893756,1.93986739011266,1.05415941475567,0.555427260671648,0.964913764903365,1.93537095016974,0.964913764903365,5203.50656858047,21534.9683041564,18095.9161185963,25897.815248183,26627.275204001
0.842,0.0349250541688593,0.399980826049802,1.87024689782025,0.399980826049802,1.94471718299937,1.05696422069526,0.55984746203521,0.967762844283558,1.94023625136634,0.967762844283558,5217.01059870822,21594.2752511267,18132.6252023561,25927.7051218469,26654.3968247759
0.844,0.0350173130893197,0.401457085002894,1.87520113998499,0.401457085002894,1.94956715883548,1.05976922138548,0.56427440749003,0.970611937157669,1.9451016368684,0.970611937157669,5230.51448165982,21653.1966573027,18169.2240108081,25957.4920096854,26681.4318072852
0.846,0.0351096198777755,0.40293343576586,1.88015489809287,0.40293343576586,1.95441731691336,1.06257441559283,0.568707975907488,0.973461043407802,1.94996710686598,0.973461043407802,5244.01818632684,21711.7359535118,18205.713023045,25987.1764622934,26708.3805725574
0.848,0.0352019745624664,0.40440987736536,1.88510817768123,0.40440987736536,1.95926765652896,1.06537980209433,0.573148048649146,0.976310162917431,1.95483266154217,0.976310162917431,5257.52168190678,21769.8965581965,18242.0927158565,26016.7590263311,26735.2435389597
0.85,0.0352943771716445,0.405886408841645,1.89006098421498,0.405886408841645,1.96411817698176,1.06818537967736,0.577594509516256,0.979159295571376,1.9596983010732,0.979159295571376,5271.02493789936,21827.6818760774,18278.3635637343,26046.2402445583,26762.0211222177
0.852,0.0353868277335749,0.407363029248324,1.89501332308768,0.407363029248324,1.96896887757477,1.07099114713961,0.582047244699947,0.982008441255787,1.96456402562857,0.982008441255787,5284.52792410285,21885.0952969034,18314.5260388771,26075.6206558688,26788.7137354349
0.854,0.0354793262765358,0.408839737652134,1.89996519962266,0.408839737652134,1.97381975761453,1.07379710328892,0.58650614273209,0.984857599858125,1.96942983537117,0.984857599858125,5298.03061061043,21942.1401942822,18350.5806111962,26104.900795324,26815.3217891124
0.856,0.035571872828818,0.410316533132716,1.90491661907407,0.410316533132716,1.97867081641104,1.07660324694321,0.590971094436874,0.987706771267141,1.97429573045741,0.987706771267141,5311.53296780668,21998.8199245909,18386.5277483213,26134.0811941864,26841.8456911679
0.858,0.035664467418725,0.411793414782392,1.90986758662792,0.411793414782392,1.98352205327776,1.07940957693034,0.59544199288311,0.99055595537286,1.97916171103736,0.99055595537286,5325.03496636406,22055.1378259599,18422.3679156057,26163.1623799532,26868.285846955
0.86,0.0357571100745734,0.413270381705954,1.9148181074031,0.413270381705954,1.98837346753159,1.08221609208802,0.599918733337261,0.993405152066561,1.9840277772548,0.993405152066561,5338.53657723945,22111.0972173294,18458.1015761329,26192.1448763883,26894.6426592822
0.862,0.0358498008246924,0.414747433020446,1.91976818645241,0.414747433020446,1.99322505849287,1.08502279126372,0.604401213217232,0.996254361240759,1.98889392924743,0.996254361240759,5352.03777167078,22166.7013975731,18493.7291907224,26221.0292035556,26920.9165284315
0.864,0.0359425396974241,0.416224567854964,1.92471782876352,0.416224567854964,1.9980768254853,1.08782967331454,0.608889332046909,0.99910358278919,1.99376016714688,0.99910358278919,5365.53852117365,22221.9536446867,18529.2512179359,26249.8158778506,26947.1078521775
0.866,0.0360353267211234,0.417701785350446,1.92966703925999,0.417701785350446,2.00292876783597,1.09063673710713,0.613382991411464,1.00195281660679,1.99862649107892,1.00195281660679,5379.03879753809,22276.8572150386,18564.6681140844,26278.5054120327,26973.2170258055
0.868,0.036128161924158,0.419179084659478,1.93461582280218,0.419179084659478,2.00778088487533,1.09344398151757,0.617882094913435,1.00480206258968,2.00349290116351,1.00480206258968,5392.53857282528,22331.4153426785,18599.9803332342,26307.0983152561,26999.2444421302
0.87,0.0362210453349083,0.420656464946097,1.93956418418823,0.420656464946097,2.01263317593714,1.09625140543131,0.622386548129572,1.00765132063516,2.00835939751489,1.00765132063516,5406.03781936436,22385.6312387023,18635.1883272141,26335.5950931018,27025.1904915138
0.872,0.0363139769817677,0.422133925385599,1.94451212815496,0.422133925385599,2.0174856403585,1.09905900774302,0.626896258568462,1.01050059064166,2.01322598024175,1.01050059064166,5419.53650974932,22439.5080906701,18670.2925456222,26363.9962476075,27051.0555618841
0.874,0.0364069568931421,0.423611465164353,1.9494596593788,0.423611465164353,2.02233827747976,1.10186678735652,0.631411135628929,1.01334987250876,2.0180926494473,1.01334987250876,5433.03461683584,22493.0490620741,18705.2934358328,26392.3022772992,27076.8400387526
