M,C4Independent,C12Independent,C4Hierarchy,C12Hierarchy,C4Reciprocal,C12Reciprocal,C4IndependentPlus,C12IndependentPlus,C4HierarchyPlus,C12HierarchyPlus,LasBIndependent,LasBIndependentPlus,LasBHierarchy,LasBHierarchyPlus,LasBReciprocal
2.54,0.0108940940895823,0.084002558782413,0.515121341705144,0.084002558782413,0.616306978346318,0.442690242038993,0.018210156436846,0.340383144208053,0.606299257245076,0.340383144208053,2251.63389183185,3908.38202889441,6085.42428705273,14241.517039846,16237.0369593253
2.55,0.0108623045785109,0.0834062615654441,0.513027967611485,0.0834062615654441,0.614440540303235,0.44142758466518,0.0181222023823251,0.339046802257266,0.604394298186932,0.339046802257266,2247.36017182982,3896.9066033215,6054.32041373703,14203.5426076819,16205.1505588557
2.56,0.010830700009884,0.0828139579702755,0.510945262579742,0.0828139579702755,0.612584712565111,0.440171193869476,0.018035087168796,0.337716801115046,0.602499842189335,0.337716801115046,2243.11859189985,3885.51859077372,6023.38896799633,14165.6618717209,16173.3557740001
2.57,0.0107992787748503,0.0822256280181713,0.508873153226465,0.0822256280181713,0.610739405293136,0.438921024924071,0.0179487989463122,0.336393096531871,0.600615799241314,0.336393096531871,2238.90894454199,3874.21694221366,5992.62972777246,14127.8745573678,16141.6522824777
2.58,0.0107680392831615,0.0816412519074022,0.506811567333614,0.0816412519074022,0.608904529658519,0.437677033522004,0.0178633260853495,0.335075644673478,0.598742080341111,0.335075644673478,2234.73102431963,3863.00062594667,5962.04247008658,14090.1803912528,16110.0397634022
2.59,0.0107369799629034,0.0810608100092194,0.504760433832569,0.0810608100092194,0.607079997828351,0.43643917577224,0.0177786571717446,0.333764402116032,0.596878597482062,0.333764402116032,2230.58462781954,3851.86862726039,5931.62697091815,14052.579101225,16078.5178972735
2.6,0.0107060992602333,0.0804842828638508,0.502719682788253,0.0804842828638508,0.605265722951718,0.435207408194805,0.0176947810017711,0.332459325841369,0.595025263638703,0.332459325841369,2226.46955361217,3840.81994807326,5901.38300508302,14015.0704163455,16047.0863659706
2.61,0.0106753956391207,0.0799116511765183,0.500689245383353,0.0799116511765183,0.603461619146036,0.433981687715995,0.0176116865773491,0.331160373232298,0.593181992753119,0.331160373232298,2222.38560221246,3829.85360659171,5871.31034611072,13977.6540668806,16015.7448527432
2.62,0.010644867581093,0.079342895813477,0.498669053902645,0.079342895813477,0.601667601483617,0.432761971663655,0.0175293631013843,0.329867502067976,0.591348699721509,0.329867502067976,2218.33257604107,3818.96863697574,5841.40876612109,13940.3297842952,15984.4930422045
2.63,0.0106145135849852,0.0787779977980767,0.496659041717423,0.0787779977980767,0.599883585978455,0.431548217762511,0.0174477999732319,0.328580670519338,0.589525300380985,0.328580670519338,2214.31027938593,3808.16408901281,5811.67803570017,13903.097301246,15953.3306203233
2.64,0.0105843321666945,0.0782169383068455,0.494659143269998,0.0782169383068455,0.598109489573235,0.430340384129581,0.0173669867842824,0.3272998371446,0.58771171149658,0.3272998371446,2210.31851836431,3797.43902779957,5782.11792377555,13865.9563515754,15922.2572744168
2.65,0.0105543218589381,0.0776596986655963,0.492669294058303,0.0776596986655963,0.596345230126552,0.429138429269645,0.0172869133136639,0.326024960884816,0.585907850748473,0.326024960884816,2206.35710088521,3786.79253343136,5752.72819749104,13828.9066703042,15891.2726931426
2.66,0.0105244812110158,0.0771062603455562,0.490689430620558,0.0771062603455562,0.594590726400343,0.427942312070771,0.0172075695240603,0.324756001059502,0.584113636719431,0.324756001059502,2202.42583661219,3776.2237006993,5723.50862208103,13791.9479936261,15860.3765664919
2.67,0.0104948087885769,0.0765566049595197,0.488719490520022,0.0765566049595197,0.592845898047521,0.426751991799912,0.0171289455576378,0.323492917362318,0.582328988882441,0.323492917362318,2198.52453692658,3765.73163879462,5694.4589607443,13755.0800589007,15829.5685857814
2.68,0.0104653031733899,0.0760107142580252,0.486759412329809,0.0760107142580252,0.59111066559982,0.425567428098557,0.0170510317320806,0.322235669856807,0.580553827588567,0.322235669856807,2194.6530148911,3755.31547102011,5665.5789745175,13718.3026046472,15798.8484436468
2.69,0.0104359629631172,0.0754685701255573,0.484809135617771,0.0754685701255573,0.589384950455825,0.424388580978446,0.0169738185367288,0.320984218972197,0.57878807405498,0.320984218972197,2190.81108521389,3744.97433450854,5636.86842214845,13681.6153705384,15768.2158340347
2.7,0.0104067867710928,0.0749301545767723,0.482868600931439,0.0749301545767723,0.587668674869209,0.423215410817341,0.0168972966288183,0.319738525499254,0.577031650353205,0.319738525499254,2186.99856421292,3734.7073799477,5608.32705996909,13645.0180973944,15737.6704521962
2.71,0.0103777732261045,0.0743954497527511,0.480937749783028,0.0743954497527511,0.585961761937155,0.422047878354854,0.0168214568298179,0.318498550586202,0.575284479397544,0.318498550586202,2183.21526978077,3724.51377131206,5579.95464176843,13608.5105271762,15707.2119946789
2.72,0.0103489209721787,0.0738644379172775,0.479016524634486,0.0738644379172775,0.584264135588967,0.420885944688337,0.016746290121861,0.317264255734684,0.573546484933692,0.317264255734684,2179.46102134988,3714.39268560077,5551.75091866538,13572.0924029799,15676.8401593205
2.73,0.0103202286683698,0.0733371014531431,0.477104868882601,0.0733371014531431,0.582575720574862,0.419729571268821,0.0166717876442697,0.316035602795792,0.571817591527538,0.316035602795792,2175.73563985813,3704.3433125818,5523.71563898169,13535.7634690305,15646.5546452415
2.74,0.0102916949885524,0.0728134228584812,0.47520272684415,0.0728134228584812,0.580896442454945,0.418578719897015,0.0165979406901681,0.314812553966139,0.570097724554142,0.314812553966139,2172.03894771483,3694.36485454217,5495.84854811489,13499.5234706758,15616.3551528381
2.75,0.0102633186212172,0.0722933847431276,0.473310043741092,0.0722933847431276,0.579226227588362,0.417433352719356,0.0165247407031818,0.313595071783995,0.568386810186895,0.313595071783995,2168.37076876716,3684.45652604392,5468.14938841158,13463.3721543808,15586.2413837754
2.76,0.0102350982692702,0.0717769698250119,0.471426765685801,0.0717769698250119,0.577565003122624,0.416293432224115,0.0164521792742217,0.312383119125465,0.566684775386845,0.312383119125465,2164.73092826694,3674.61755368591,5440.61789904092,13427.3092677214,15556.2130409804
2.77,0.0102070326498354,0.071264160926578,0.46955283966634,0.071264160926578,0.575912696983103,0.415158921237557,0.0163802481383496,0.311176659200724,0.564991547892201,0.311176659200724,2161.11925283782,3664.84717587104,5413.25381586851,13391.3345593787,15526.2698286353
2.78,0.0101791204940603,0.0707549409712362,0.467688213531766,0.0707549409712362,0.574269237862695,0.414029782920143,0.0163089391717227,0.309975655550303,0.563307056207998,0.309975655550303,2157.53557044293,3655.14464257893,5386.05687133082,13355.4477791333,15496.4114521703
2.79,0.010151360546925,0.0702492929798472,0.465832835977474,0.0702492929798472,0.572634555211644,0.412905980762796,0.0162382443886148,0.308780072041422,0.561631229595931,0.308780072041422,2153.97971035287,3645.5092151438,5359.02679431009,13319.6486778595,15466.6376182577
2.8,0.0101237515670544,0.0697472000672378,0.463986656530563,0.0697472000672378,0.571008579227537,0.41178747858321,0.0161681559385126,0.307589872864373,0.55996399806435,0.307589872864373,2150.45150311413,3635.94016603752,5332.16331000998,13283.9370075196,15436.9480348042
2.81,0.0100962923265329,0.0692486454387522,0.462149625535244,0.0692486454387522,0.569391240845442,0.410674240522205,0.0160986661032841,0.30640502252895,0.558305292358406,0.30640502252895,2146.95078051794,3626.43677865755,5305.46613983194,13248.3125211581,15407.3424109449
2.82,0.0100689816107228,0.0687536123868367,0.460321694138265,0.0687536123868367,0.567782471728216,0.409566231040142,0.0160297672944177,0.305225485860932,0.55665504395036,0.305225485860932,2143.47737556949,3616.99834711978,5278.93500125246,13212.7749728965,15377.8204570367
2.83,0.0100418182180855,0.0682620842876608,0.458502814274371,0.0682620842876608,0.566182204256956,0.408463414913371,0.0159614520503296,0.304051227998604,0.555013185030045,0.304051227998604,2140.03112245763,3607.62417605606,5252.56960770133,13177.3241179273,15348.3818846513
2.84,0.010014800960005,0.067774044597775,0.456692938651784,0.067774044597775,0.564590371521603,0.407365757230738,0.0158937130337372,0.302882214389332,0.553379648495472,0.302882214389332,2136.61185652495,3598.31358041632,5226.36966844084,13141.9597125088,15319.0264065691
2.85,0.00998792866061492,0.0672894768508071,0.454892020737714,0.0672894768508071,0.563006907311695,0.406273223390134,0.0158265430290976,0.301718410786177,0.551754367943584,0.301718410786177,2133.21941423829,3589.06588527515,5200.33488844631,13106.6815139594,15289.7537367728
2.86,0.00996120015662813,0.0668083646541969,0.453100014743892,0.0668083646541969,0.561431746107257,0.405185779095086,0.0157599349401089,0.300559783244559,0.55013727766116,0.300559783244559,2129.85363315967,3579.88042564271,5174.46496828781,13071.4892806526,15260.5635904405
2.87,0.00993461429716883,0.0663306916859717,0.451316875612123,0.0663306916859717,0.559864823069844,0.404103390351399,0.0156938817872715,0.29940629811896,0.548528312615852,0.29940629811896,2126.51435191772,3570.75654627996,5148.75960401325,13036.3827720111,15231.4556839399
2.88,0.00990816994360761,0.065856441691563,0.449542558999875,0.065856441691563,0.558306074033709,0.40302602346384,0.0156283767055096,0.298257922059677,0.546927408447369,0.298257922059677,2123.20141017941,3561.69360151789,5123.21848703304,13001.3617485021,15202.4297348217
2.89,0.00988186596939896,0.0653855984806658,0.447777021265881,0.0653855984806658,0.556755435497122,0.401953645032863,0.0155634129418499,0.297114622009607,0.545334501458793,0.297114622009607,2119.91464862238,3552.6909550809,5097.84130400624,12966.4259716314,15173.4854618133
2.9,0.00985570125992148,0.0649181459241418,0.446020219455773,0.0649181459241418,0.555212844613814,0.400886221951379,0.015498983853156,0.295976365201086,0.543749528608029,0.295976365201086,2116.65390890762,3543.747979914,5072.62773672851,12931.5752039387,15144.6225848126
2.91,0.00982967471232053,0.0644540679509673,0.44427211128774,0.0644540679509673,0.553678239184551,0.399823721401572,0.0154350829039177,0.294843119152761,0.542172427499391,0.294843119152761,2113.4190336526,3534.86405801387,5047.57746202183,12896.809208992,15115.8408248822
2.92,0.00980378523535338,0.0639933485452276,0.442532655138216,0.0639933485452276,0.552151557648848,0.398766110851746,0.0153717036640926,0.293714851666505,0.540603136375311,0.293714851666505,2110.20986640493,3526.03858026363,5022.69015162616,12862.1277513829,15087.1399042424
2.93,0.00977803174923688,0.0635359717431589,0.440801810027587,0.0635359717431589,0.550632739076799,0.397713358053225,0.0153088398069994,0.292591530824374,0.539041594108181,0.292591530824374,2107.02625161637,3517.27094627123,4997.96547209311,12827.5305967211,15058.5195462662
2.94,0.00975241318549735,0.0630819216302384,0.439079535605941,0.0630819216302384,0.549121723161037,0.396665431037286,0.0152464851072617,0.2914731249856,0.537487740192314,0.2914731249856,2103.86803461742,3508.5605642114,4973.40308468177,12793.0175116296,15029.9794754722
2.95,0.00972692848682304,0.0626311823383248,0.437365792138837,0.0626311823383248,0.547618450208815,0.395622298112134,0.0151846334387993,0.290359602783625,0.535941514736034,0.290359602783625,2100.73506159228,3499.90685067099,4949.00264525679,12758.5882637397,15001.5194175193
2.96,0.00970157660691871,0.0621837380428498,0.435660540493117,0.0621837380428498,0.546122861134212,0.394583927859915,0.0151232787728678,0.289250933123176,0.534402858453881,0.289250933123176,2097.62717955438,3491.30923049771,4924.76380418884,12724.2426216859,14973.1390992004
2.97,0.00967635651036256,0.0617395729600615,0.433963742122742,0.0617395729600615,0.544634897450446,0.393550289133769,0.0150624151761438,0.288147085177371,0.53287171265894,0.288147085177371,2094.54423632229,3482.76713665213,4900.68620625748,12689.9803551011,14944.8382484368
2.98,0.00965126717246539,0.0612986713443221,0.432275359054678,0.0612986713443221,0.543154501262317,0.39252135105492,0.0150020368088548,0.287048028384868,0.531348019255276,0.287048028384868,2091.48608049621,3474.28001006282,4876.76949055667,12655.8012346117,14916.6165942719
2.99,0.00962630757913193,0.0608610174854604,0.430595353874814,0.0608610174854604,0.541681615258756,0.391497083009804,0.0149421379229532,0.285953732447047,0.529831720730495,0.285953732447047,2088.4525614349,3465.84729948473,4853.01329040292,12621.7050318326,14888.4738668656
3,0.00960147672672426,0.0604265957061795,0.428923689713921,0.0604265957061795,0.540216182705486,0.390477454647232,0.0148827128603316,0.284864167325232,0.528322760148411,0.284864167325232,2085.44352923307,3457.46846136042,4829.41723324625,12587.6915193627,14860.4097974885
3.01,0.00957677362192746,0.0599953903595229,0.427260330233667,0.0599953903595229,0.538758147437795,0.389462435875593,0.0148237560510806,0.283779303237944,0.526821081141823,0.283779303237944,2082.45883469938,3449.14295968441,4805.98094058404,12553.76047078,14832.4241185159
3.02,0.00955219728161718,0.0595673858263979,0.425605239612667,0.0595673858263979,0.53730745385342,0.388451996860087,0.0147652620117861,0.282699110658192,0.525326627905402,0.282699110658192,2079.49832933483,3440.87026587033,4782.7040278778,12519.9116606368,14804.5165634225
3.03,0.00952774673272938,0.05914256651316,0.4239583825326,0.05914256651316,0.535864046905532,0.387446108020002,0.0147072253438652,0.281623560310798,0.523839345188684,0.281623560310798,2076.5618653117,3432.64985862087,4759.58610447322,12486.1448644552,14776.6868667763
3.04,0.00950342101213195,0.0587209168492563,0.422319724164365,0.0587209168492563,0.534427872095828,0.386444740026013,0.0146496407319415,0.280552623169755,0.522359178289164,0.280552623169755,2073.64929545307,3424.48122380055,4736.62677352317,12452.4598587223,14748.9347642334
3.05,0.00947921916649836,0.0583024212849326,0.420689230154314,0.0583024212849326,0.532998875467726,0.385447863797531,0.0145925029422561,0.279486270455619,0.520886073045503,0.279486270455619,2070.76047321272,3416.36385431106,4713.82563191421,12418.8564208858,14721.259992532
3.06,0.0094551402521832,0.0578870642890021,0.419066866610533,0.0578870642890021,0.531577003599663,0.384455450500068,0.0145358068211153,0.278424473632936,0.519419975830822,0.278424473632936,2067.89525265571,3408.29724996932,4691.1822701963,12385.3343293491,14693.6622894867
3.07,0.00943118333509964,0.0574748303466792,0.4174526000892,0.0574748303466792,0.530162203598486,0.383467471542652,0.0144795472933733,0.277367204407696,0.517960833546106,0.277367204407696,2065.05348843932,3400.28091738804,4668.69627251617,12351.8933634674,14666.1413939838
3.08,0.00940734749059871,0.0570657039574776,0.41584639758101,0.0570657039574776,0.528754423092947,0.382483898575261,0.0144237193609492,0.276314434724825,0.5165085936137,0.276314434724825,2062.23503579469,3392.3143698587,4646.36721655407,12318.5333035426,14638.6970459747
3.09,0.00938363180335044,0.0566596696331747,0.414248226497678,0.0566596696331747,0.527353610227289,0.381504703486302,0.0143683181013769,0.275266136765709,0.515063203970904,0.275266136765709,2059.43975050888,3384.39712723708,4624.19467346434,12285.2539308189,14611.3289864715
3.1,0.00936003536722675,0.056256711895844,0.412658054658519,0.056256711895844,0.525959713654931,0.380529858400108,0.0143133386663882,0.274222282945739,0.513624613063658,0.274222282945739,2056.66748890748,3376.52871583109,4602.1782078196,12252.0550274789,14584.0369575406
3.11,0.00933655728518616,0.0558568152759538,0.411075850277116,0.0558568152759538,0.524572682532241,0.379559335674476,0.0142587762805268,0.273182845911901,0.512192769840326,0.273182845911901,2053.91810783781,3368.70866829088,4580.31737755882,12218.9363766389,14556.8207022982
3.12,0.00931319666916017,0.0554599643105367,0.409501581948076,0.0554599643105367,0.523192466512401,0.378593107898233,0.014204626239793,0.272147798540385,0.510767623745566,0.272147798540385,2051.19146465263,3360.93652350128,4558.61173393923,12185.8977623445,14529.6799649045
3.13,0.00928995263994138,0.0550661435414271,0.407935218633881,0.0550661435414271,0.521819015739364,0.377631147888835,0.0141508839103195,0.271117113934231,0.509349124714286,0.271117113934231,2048.48741719439,3353.21182647636,4537.06082149232,12152.9389695664,14502.6144905582
3.14,0.00926682432707323,0.0546753375135709,0.406376729651836,0.0546753375135709,0.520452280841898,0.376673428689986,0.0140975447270748,0.270090765420998,0.507937223165703,0.270090765420998,2045.80582378005,3345.53412825624,4515.66417798367,12120.0597841961,14475.6240254917
3.15,0.00924381086874149,0.0542875307734049,0.404826084661125,0.0542875307734049,0.519092212927712,0.375719923569302,0.0140446041925965,0.269068726550467,0.506531869997468,0.269068726550467,2043.14654318643,3337.90298580589,4494.42133437713,12087.2599930419,14448.7083169657
3.16,0.0092209114116672,0.0539027078673093,0.403283253649973,0.0539027078673093,0.517738763577673,0.37477060601599,0.0139920578757517,0.268050971092372,0.505133016579893,0.268050971092372,2040.50943463615,3330.31796191605,4473.33181480295,12054.5393838244,14421.8671132638
3.17,0.00919812511100133,0.0535208533401327,0.401748206922921,0.0535208533401327,0.516391884840105,0.373825449738566,0.0139399014105243,0.267037473034154,0.50374061475025,0.267037473034154,2037.89435778406,3322.77862510613,4452.39513653028,12021.8977451725,14395.1001636877
3.18,0.00917545113022097,0.0531419517337897,0.400220915088229,0.0531419517337897,0.515051529225168,0.372884428662591,0.0138881304948291,0.266028206578752,0.502354616807161,0.266028206578752,2035.30117270428,3315.28454952906,4431.6108099439,11989.3348666193,14368.4072185515
3.19,0.00915288864102699,0.0527659875859327,0.39870134904539,0.0527659875859327,0.513717649699317,0.371947516928447,0.0138367408893514,0.265023146142409,0.500974975505064,0.265023146142409,2032.7297398778,3307.83531487804,4410.97833852521,11956.8505385979,14341.7880291774
3.2,0.00913043682324326,0.0523929454286975,0.397189479972788,0.0523929454286975,0.512390199679847,0.371014688889128,0.0137857284164118,0.264022266352519,0.499601644048757,0.264022266352519,2030.17992018058,3300.43050629518,4390.49721883773,11924.4445524376,14315.2423478898
3.21,0.00910809486471733,0.0520228097875245,0.39568527931548,0.0520228097875245,0.511069133029509,0.370085919108068,0.0137350889588549,0.263025542045487,0.498234576088025,0.263025542045487,2027.65157487227,3293.06971428195,4370.16694051691,11892.1167003596,14288.769928011
3.22,0.00908586196122258,0.0516555651800532,0.394188718773128,0.0516555651800532,0.509754404051203,0.36916118235699,0.0136848184589629,0.262032948264626,0.49687372571234,0.262032948264626,2025.14456558543,3285.75253461136,4349.98698626438,11859.8667754733,14262.3705238556
3.23,0.00906373731636179,0.0512911961150932,0.392699770288068,0.0512911961150932,0.508445967482754,0.368240453613783,0.0136349129173912,0.26104446025807,0.49551904744564,0.26104446025807,2022.65875431535,3278.47856824198,4329.95683184673,11827.694571772,14236.043890726
3.24,0.00904172014147207,0.0509296870916701,0.391218406033539,0.0509296870916701,0.507143778491752,0.367323708060405,0.0135853683921274,0.260060053476724,0.494170496241175,0.260060053476724,2020.19400341041,3271.24742123356,4310.07594609876,11795.5998841293,14209.7897849071
3.25,0.00901980965553127,0.0505710225981466,0.389744598402059,0.0505710225981466,0.505847792670475,0.366410921080812,0.0135361809974726,0.259079703572229,0.49282802747644,0.259079703572229,2017.75017556296,3264.05870466433,4290.34379093128,11763.5825082951,14183.6079636617
3.26,0.00899800508506564,0.0502151871114199,0.388278319993968,0.0502151871114199,0.504557966030874,0.36550206825891,0.0134873469030434,0.258103386394954,0.49149159694816,0.258103386394954,2015.32713380082,3256.91203454998,4270.75982134337,11731.6422408917,14157.4981852256
3.27,0.0089763056640589,0.0498621650961941,0.386819543606142,0.0498621650961941,0.503274254999638,0.364597125376534,0.0134388623327957,0.257131077992017,0.490161160867369,0.257131077992017,2012.92474147924,3249.80703176412,4251.32348543924,11699.7788794103,14131.4602088024
3.28,0.00895471063386257,0.0495119410043282,0.385368242220865,0.0495119410043282,0.501996616413322,0.363696068411451,0.0133907235640689,0.256162754605324,0.488836675854537,0.256162754605324,2010.54286227347,3242.74332196039,4232.03422444968,11667.9922222066,14105.4937945592
3.29,0.00893321924310763,0.0491644992742592,0.383924388994892,0.0491644992742592,0.500725007513546,0.362798873535386,0.0133429269266497,0.255198392669636,0.487518098934779,0.255198392669636,2008.18136017186,3235.72053549605,4212.89147275794,11636.2820684975,14079.5987036216
3.3,0.00891183074761745,0.0488198243305008,0.382487957248688,0.0488198243305008,0.499459385942258,0.361905517112074,0.0132954688018558,0.254237968810658,0.486205387533128,0.254237968810658,2005.84009946946,3228.73830735694,4193.89465793023,11604.6482183576,14053.7746980689
3.31,0.00889054441032192,0.0484779005832169,0.381058920455846,0.0484779005832169,0.498199709737073,0.361015975695334,0.0132483456216387,0.25328145984315,0.48489849946987,0.25328145984315,2003.51894476222,3221.79627708412,4175.04320075077,11573.0904727149,14028.0215409293
3.32,0.00886935950117282,0.0481387124278686,0.379637252232712,0.0481387124278686,0.496945937326663,0.360130226027164,0.0132015538677049,0.25232884276906,0.483597392955953,0.25232884276906,2001.21776094161,3214.89408870166,4156.33651526122,11541.6086333474,14002.3389961757
3.33,0.00884827529706047,0.0478022442449361,0.37822292632819,0.0478022442449361,0.495698027526219,0.359248245035864,0.0131550900706553,0.251380094775684,0.482302026588448,0.251380094775684,1998.93641318992,3208.03139064598,4137.77400880477,11510.2025028797,13976.7268287205
3.34,0.00882729108173147,0.0474684803997136,0.376815916613757,0.0474684803997136,0.494455939532981,0.358370009834176,0.0131089508091425,0.250435193233842,0.481012359346087,0.250435193233842,1996.6747669759,3201.20783569653,4119.35508207453,11478.8718847792,13951.1848044112
3.35,0.00880640614570763,0.0471374052421774,0.375416197073676,0.0471374052421774,0.493219632921814,0.35749549771745,0.013063132709045,0.249494115696083,0.479728350584849,0.249494115696083,1994.43268805108,3194.42308090767,4101.07912916645,11447.6165833524,13925.7126900258
3.36,0.00878561978620608,0.0468090031069257,0.374023741795423,0.0468090031069257,0.491989067640865,0.356624686161831,0.0130176324426589,0.2485568398949,0.478449960033619,0.2485568398949,1992.21004244645,3187.67678754201,4082.94553763655,11416.4364037417,13900.3102532685
3.37,0.00876493130706052,0.0464832583131899,0.372638524960322,0.0464832583131899,0.490764204007264,0.355757552822466,0.0129724467279056,0.247623343740981,0.4771771477899,0.247623343740981,1990.00669646972,3180.96862100485,4064.95368856254,11385.3311519216,13874.9772627646
3.38,0.00874434001864346,0.0461601551649168,0.371260520834398,0.0461601551649168,0.48954500270289,0.354894075531733,0.0129275723275555,0.24669360532147,0.475909874315584,0.24669360532147,1987.82251670309,3174.29825077999,4047.10295660969,11354.3006346953,13849.7134880565
3.39,0.00872384523778976,0.0458396779509203,0.369889703759452,0.0458396779509203,0.488331424770197,0.354034232297493,0.0128830060484682,0.245767602898248,0.474648100432787,0.245767602898248,1985.6573700014,3167.66535036665,4029.39271010096,11323.3446596913,13824.5186995989
3.4,0.008703446287721,0.0455218109451019,0.368526048144352,0.0455218109451019,0.487123431608097,0.353178001301358,0.0128387447408469,0.244845314906248,0.473391787319735,0.244845314906248,1983.51112349089,3161.06959721763,4011.82231109131,11292.4630353602,13799.3926687547
3.41,0.00868314249797112,0.0452065384067386,0.367169528456561,0.0452065384067386,0.485920984967893,0.352325360896987,0.0127947852975088,0.243926719951768,0.472140896506711,0.243926719951768,1981.38364456829,3154.51067267858,3994.39111544604,11261.6555709706,13774.3351677902
3.42,0.00866293320431298,0.0448938445808381,0.365820119213885,0.0448938445808381,0.484724046949273,0.351476289608391,0.01275112465317,0.243011796810827,0.470895389872051,0.243011796810827,1979.27480090049,3147.98826192845,3977.0984729233,11230.9220766066,13749.345969871
3.43,0.00864281774868595,0.044583713698559,0.364477794976459,0.044583713698559,0.48353257999636,0.350630766128271,0.0127077597837435,0.242100524427523,0.469655229638204,0.242100524427523,1977.18446042457,3141.502053921,3959.94372726043,11200.2623631639,13724.4248490576
3.44,0.00862279547912456,0.044276129977695,0.363142530338966,0.044276129977695,0.482346546893811,0.349788769316364,0.0126646877056534,0.241192881912418,0.468420378367837,0.241192881912418,1975.11249134829,3135.05174132743,3942.92621626427,11169.6762423467,13699.5715803007
3.45,0.00860286574968807,0.0439710776232228,0.361814299923094,0.0439710776232228,0.481165910762971,0.348950278197817,0.0126219054751604,0.240288848540942,0.467190798959997,0.240288848540942,1973.05876215107,3128.63702048001,3926.04527190526,11139.1635266645,13674.7859394375
3.46,0.00858302792039108,0.043668540827911,0.360493078370232,0.043668540827911,0.479990635058077,0.348115271961572,0.0125794101877024,0.239388403751813,0.465966454646326,0.239388403751813,1971.02314158528,3122.25759131684,3909.30022041517,11108.7240294285,13650.0677031869
3.47,0.00856328135713505,0.0433685037729893,0.359178840334407,0.0433685037729893,0.47882068356252,0.347283729958776,0.0125371989772471,0.238491527145478,0.464747308987324,0.238491527145478,1969.005498678,3115.91315732753,3892.69038238857,11078.3575647488,13625.4166491457
3.48,0.00854362543164076,0.0430709506288766,0.357871560475463,0.0430709506288766,0.477656020385143,0.346455631701208,0.0124952690156579,0.237598198482572,0.463533325868665,0.237598198482572,1967.00570273323,3109.60342549991,3876.21507288773,11048.063947531,13600.8325557838
3.49,0.00852405952138177,0.0427758655559665,0.35657121345249,0.0427758655559665,0.476496609956609,0.345630956859726,0.0124536175120717,0.23670839768239,0.46232446949756,0.23670839768239,1965.02362333433,3103.32810626774,3859.873601551,11017.8429934729,13576.3152024406
3.5,0.00850458300951867,0.0424832327054677,0.355277773917493,0.0424832327054677,0.475342417025796,0.344809685262722,0.0124122417122897,0.235822104821387,0.461120704399173,0.235822104821387,1963.05913034702,3097.0869134593,3843.66527270444,10987.6945190618,13551.8643693205
3.51,0.00848519528483435,0.0421930362202992,0.353991216509309,0.0421930362202992,0.474193406656256,0.343991796894611,0.012371138898179,0.234939300131683,0.459921995413082,0.234939300131683,1961.11209392259,3090.87956424699,3827.58938547673,10957.6183415708,13527.4798374887
3.52,0.00846589574167007,0.0419052602360378,0.352711515847771,0.0419052602360378,0.473049544222717,0.343177271894325,0.0123303063870868,0.234059963999597,0.458728307689787,0.234059963999597,1959.18238450153,3084.70577909776,3811.64523391713,10927.6142790562,13503.1613888673
3.53,0.00844668377986241,0.0416198888819157,0.351438646528124,0.0416198888819157,0.471910795407625,0.342366090553829,0.0122897415312654,0.233184076964188,0.457539606687266,0.233184076964188,1957.2698728175,3078.56528172453,3795.83210711648,10897.6821503541,13478.908806231
3.54,0.00842755880468115,0.041336906281868,0.350172583115682,0.041336906281868,0.470777126197741,0.341558233316654,0.0122494417173081,0.232311619715823,0.456355858167576,0.232311619715823,1955.37442990162,3072.45779903835,3780.14928933095,10867.8217750777,13454.7218732032
3.55,0.0084085202267679,0.041056296555626,0.34891330014074,0.041056296555626,0.469648502880778,0.340753680776445,0.0122094043655971,0.231442573094749,0.455177028193504,0.231442573094749,1953.49592708703,3066.38306110155,3764.59606010872,10838.0329736137,13430.6003742518
3.56,0.00838956746207557,0.0407780438198572,0.34766077209373,0.0407780438198572,0.468524892042083,0.339952413675528,0.0121696269297603,0.230576918089694,0.454003083125253,0.230576918089694,1951.63423601382,3060.34080108163,3749.17169441908,10808.3155671203,13406.5440946852
3.57,0.00837069993180873,0.0405021321893481,0.346414973420623,0.0405021321893481,0.467406260561364,0.339154412903493,0.01213010689614,0.229714635836479,0.452833989617178,0.229714635836479,1949.78922863418,3054.33075520605,3733.87546278424,10778.669377523,13382.5528206486
3.58,0.00835191706236471,0.0402285457782283,0.345175878518582,0.0402285457782283,0.46629257560946,0.33835965949579,0.0120908417832707,0.228855707616638,0.451669714614567,0.228855707616638,1947.96077721787,3048.35266271769,3718.7066314133,10749.0942275129,13358.6263391194
3.59,0.00833321828527547,0.0399572687012351,0.343943461731854,0.0399572687012351,0.465183804645151,0.337568134632347,0.0120518291413675,0.228000114856072,0.450510225350461,0.228000114856072,1946.14875435794,3042.4062658313,3703.66446233868,10719.5899405428,13334.764437904
3.6,0.00831460303715033,0.0396882850750153,0.342717697347914,0.0396882850750153,0.464079915412012,0.336779819636198,0.0120130665518238,0.227147839123697,0.449355489342516,0.227147839123697,1944.35303297665,3036.49130969047,3688.74821355447,10690.1563408249,13310.9669056332
3.61,0.00829607075961939,0.0394215790194628,0.341498559593845,0.0394215790194628,0.462980875935308,0.335994695972128,0.0119745516267187,0.226298862130128,0.448205474389906,0.226298862130128,1942.57348633174,3030.60754232561,3673.95713915694,10660.7932533276,13287.2335317589
